# boron_feed,boron_limit,LCOW,SEC,Recovery,RO1_Boron_rej,RO1_Feed_pH,HCl dose,RO2_Boron_rej,RO2_Feed_pH,NaOH dose,Mem Area RO1,Mem Area RO2,P1,P2
1.200000e-02,5.000000e-04,9.361992e-01,5.107145e+00,5.937957e-01,5.419866e-01,5.500000e+00,6.034157e+01,9.485503e-01,1.105676e+01,7.361219e+01,1.071638e+02,7.065196e+01,6.909885e+06,6.909885e+06
1.200000e-02,1.000000e-03,9.126377e-01,5.103693e+00,5.928523e-01,5.419866e-01,5.500000e+00,6.034157e+01,8.924234e-01,1.054279e+01,3.578349e+01,1.073955e+02,7.055418e+01,6.893912e+06,6.893912e+06
1.200000e-02,2.400000e-03,8.976399e-01,5.101504e+00,5.922472e-01,5.419866e-01,5.500000e+00,6.034157e+01,7.041645e-01,9.244007e+00,1.171027e+01,1.075439e+02,7.049146e+01,6.883710e+06,6.883710e+06
1.250000e-02,3.000000e-04,9.652998e-01,5.111427e+00,5.949487e-01,5.419866e-01,5.500000e+00,6.034157e+01,9.709014e-01,1.132858e+01,1.203506e+02,1.068804e+02,7.077144e+01,6.929525e+06,6.929525e+06
1.250000e-02,5.000000e-04,9.380553e-01,5.107417e+00,5.938696e-01,5.419866e-01,5.500000e+00,6.034157e+01,9.506941e-01,1.108014e+01,7.659267e+01,1.071457e+02,7.065962e+01,6.911141e+06,6.911141e+06
1.250000e-02,1.000000e-03,9.136219e-01,5.103837e+00,5.928919e-01,5.419866e-01,5.500000e+00,6.034157e+01,8.971007e-01,1.058080e+01,3.736332e+01,1.073857e+02,7.055829e+01,6.894580e+06,6.894580e+06
1.250000e-02,2.400000e-03,8.984028e-01,5.101615e+00,5.922781e-01,5.419866e-01,5.500000e+00,6.034157e+01,7.188098e-01,9.338982e+00,1.293472e+01,1.075364e+02,7.049466e+01,6.884229e+06,6.884229e+06
1.300000e-02,3.000000e-04,9.676742e-01,5.111778e+00,5.950422e-01,5.419866e-01,5.500000e+00,6.034157e+01,9.720470e-01,1.134478e+01,1.241649e+02,1.068575e+02,7.078113e+01,6.931123e+06,6.931123e+06
1.300000e-02,5.000000e-04,9.398853e-01,5.107686e+00,5.939425e-01,5.419866e-01,5.500000e+00,6.034157e+01,9.526663e-01,1.110205e+01,7.953138e+01,1.071278e+02,7.066717e+01,6.912378e+06,6.912378e+06
1.300000e-02,1.000000e-03,9.146050e-01,5.103981e+00,5.929314e-01,5.419866e-01,5.500000e+00,6.034157e+01,9.013882e-01,1.061619e+01,3.894149e+01,1.073760e+02,7.056238e+01,6.895248e+06,6.895248e+06
1.300000e-02,2.400000e-03,8.991031e-01,5.101717e+00,5.923064e-01,5.419866e-01,5.500000e+00,6.034157e+01,7.320735e-01,9.424983e+00,1.405859e+01,1.075294e+02,7.049759e+01,6.884706e+06,6.884706e+06
1.350000e-02,3.000000e-04,9.699941e-01,5.112120e+00,5.951335e-01,5.419866e-01,5.500000e+00,6.034157e+01,9.731059e-01,1.136004e+01,1.278918e+02,1.068350e+02,7.079059e+01,6.932684e+06,6.932684e+06
1.350000e-02,5.000000e-04,9.416864e-01,5.107951e+00,5.940141e-01,5.419866e-01,5.500000e+00,6.034157e+01,9.544868e-01,1.112262e+01,8.242367e+01,1.071102e+02,7.067460e+01,6.913596e+06,6.913596e+06
1.350000e-02,1.000000e-03,9.155873e-01,5.104125e+00,5.929709e-01,5.419866e-01,5.500000e+00,6.034157e+01,9.053326e-01,1.064925e+01,4.051838e+01,1.073664e+02,7.056647e+01,6.895915e+06,6.895915e+06
1.350000e-02,2.400000e-03,8.997461e-01,5.101811e+00,5.923324e-01,5.419866e-01,5.500000e+00,6.034157e+01,7.441423e-01,9.503375e+00,1.509072e+01,1.075230e+02,7.050029e+01,6.885144e+06,6.885144e+06
1.400000e-02,3.000000e-04,9.722615e-01,5.112455e+00,5.952226e-01,5.419866e-01,5.500000e+00,6.034157e+01,9.740874e-01,1.137444e+01,1.315345e+02,1.068131e+02,7.079982e+01,6.934209e+06,6.934209e+06
1.400000e-02,5.000000e-04,9.434625e-01,5.108212e+00,5.940847e-01,5.419866e-01,5.500000e+00,6.034157e+01,9.561725e-01,1.114201e+01,8.527609e+01,1.070928e+02,7.068191e+01,6.914796e+06,6.914796e+06
1.400000e-02,1.000000e-03,9.165761e-01,5.104269e+00,5.930106e-01,5.419866e-01,5.500000e+00,6.034157e+01,9.089737e-01,1.068023e+01,4.210577e+01,1.073566e+02,7.057059e+01,6.896586e+06,6.896586e+06
1.400000e-02,2.400000e-03,9.003386e-01,5.101897e+00,5.923564e-01,5.419866e-01,5.500000e+00,6.034157e+01,7.551706e-01,9.575243e+00,1.604161e+01,1.075172e+02,7.050277e+01,6.885547e+06,6.885547e+06
1.450000e-02,3.000000e-04,9.744776e-01,5.112782e+00,5.953096e-01,5.419866e-01,5.500000e+00,6.034157e+01,9.749998e-01,1.138807e+01,1.350948e+02,1.067917e+02,7.080884e+01,6.935699e+06,6.935699e+06
1.450000e-02,5.000000e-04,9.452150e-01,5.108469e+00,5.941543e-01,5.419866e-01,5.500000e+00,6.034157e+01,9.577378e-01,1.116030e+01,8.809047e+01,1.070757e+02,7.068913e+01,6.915980e+06,6.915980e+06
1.450000e-02,1.000000e-03,9.175734e-01,5.104415e+00,5.930507e-01,5.419866e-01,5.500000e+00,6.034157e+01,9.123450e-01,1.070933e+01,4.370679e+01,1.073468e+02,7.057474e+01,6.897263e+06,6.897263e+06
