# boron_feed,boron_limit,LCOW,SEC,Recovery,RO1_Boron_rej,RO1_Feed_pH,HCl dose,RO2_Boron_rej,RO2_Feed_pH,NaOH dose,Mem Area RO1,Mem Area RO2,P1,P2
1.150000e-02,2.400000e-03,8.966599e-01,5.101361e+00,5.922075e-01,5.109595e-01,5.500000e+00,6.034157e+01,7.244430e-01,9.118466e+00,1.013740e+01,1.075537e+02,7.048734e+01,6.883042e+06,6.883042e+06
1.200000e-02,3.000000e-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.200000e-02,5.000000e-04,9.081452e-01,5.103037e+00,5.926715e-01,5.109595e-01,5.500000e+00,6.034157e+01,9.545730e-01,1.031852e+01,2.857198e+01,1.074398e+02,7.053543e+01,6.890858e+06,6.890858e+06
1.200000e-02,1.000000e-03,9.043788e-01,5.102487e+00,5.925196e-01,5.109595e-01,5.500000e+00,6.034157e+01,9.050164e-01,1.002444e+01,2.252637e+01,1.074771e+02,7.051969e+01,6.888297e+06,6.888297e+06
1.200000e-02,2.400000e-03,8.973842e-01,5.101467e+00,5.922369e-01,5.109595e-01,5.500000e+00,6.034157e+01,7.387949e-01,9.211697e+00,1.129992e+01,1.075465e+02,7.049038e+01,6.883535e+06,6.883535e+06
1.250000e-02,3.000000e-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.250000e-02,5.000000e-04,9.084087e-01,5.103075e+00,5.926821e-01,5.109595e-01,5.500000e+00,6.034157e+01,9.564658e-01,1.033469e+01,2.899483e+01,1.074372e+02,7.053653e+01,6.891038e+06,6.891038e+06
1.250000e-02,1.000000e-03,9.045942e-01,5.102518e+00,5.925283e-01,5.109595e-01,5.500000e+00,6.034157e+01,9.091461e-01,1.004491e+01,2.287216e+01,1.074750e+02,7.052059e+01,6.888443e+06,6.888443e+06
1.250000e-02,2.400000e-03,8.979956e-01,5.101556e+00,5.922616e-01,5.109595e-01,5.500000e+00,6.034157e+01,7.517259e-01,9.288466e+00,1.228116e+01,1.075404e+02,7.049295e+01,6.883952e+06,6.883952e+06
1.300000e-02,3.000000e-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.300000e-02,5.000000e-04,9.086741e-01,5.103114e+00,5.926928e-01,5.109595e-01,5.500000e+00,6.034157e+01,9.582072e-01,1.035051e+01,2.942096e+01,1.074346e+02,7.053764e+01,6.891218e+06,6.891218e+06
1.300000e-02,1.000000e-03,9.047993e-01,5.102548e+00,5.925365e-01,5.109595e-01,5.500000e+00,6.034157e+01,9.129317e-01,1.006399e+01,2.320127e+01,1.074730e+02,7.052145e+01,6.888583e+06,6.888583e+06
1.300000e-02,2.400000e-03,8.985212e-01,5.101632e+00,5.922829e-01,5.109595e-01,5.500000e+00,6.034157e+01,7.634369e-01,9.353582e+00,1.312471e+01,1.075352e+02,7.049515e+01,6.884310e+06,6.884310e+06
1.350000e-02,3.000000e-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.350000e-02,5.000000e-04,9.089440e-01,5.103154e+00,5.927036e-01,5.109595e-01,5.500000e+00,6.034157e+01,9.598146e-01,1.036614e+01,2.985422e+01,1.074320e+02,7.053877e+01,6.891401e+06,6.891401e+06
1.350000e-02,1.000000e-03,9.049954e-01,5.102577e+00,5.925444e-01,5.109595e-01,5.500000e+00,6.034157e+01,9.164144e-01,1.008186e+01,2.351598e+01,1.074710e+02,7.052227e+01,6.888716e+06,6.888716e+06
1.350000e-02,2.400000e-03,8.989806e-01,5.101699e+00,5.923015e-01,5.109595e-01,5.500000e+00,6.034157e+01,7.740929e-01,9.409984e+00,1.386211e+01,1.075306e+02,7.049708e+01,6.884623e+06,6.884623e+06
1.400000e-02,3.000000e-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.400000e-02,5.000000e-04,9.092213e-01,5.103194e+00,5.927148e-01,5.109595e-01,5.500000e+00,6.034157e+01,9.613030e-01,1.038174e+01,3.029935e+01,1.074292e+02,7.053993e+01,6.891590e+06,6.891590e+06
1.400000e-02,1.000000e-03,9.051839e-01,5.102605e+00,5.925520e-01,5.109595e-01,5.500000e+00,6.034157e+01,9.196292e-01,1.009865e+01,2.381864e+01,1.074691e+02,7.052306e+01,6.888845e+06,6.888845e+06
1.400000e-02,2.400000e-03,8.993865e-01,5.101759e+00,5.923179e-01,5.109595e-01,5.500000e+00,6.034157e+01,7.838303e-01,9.459610e+00,1.451355e+01,1.075266e+02,7.049878e+01,6.884899e+06,6.884899e+06
1.450000e-02,3.000000e-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.450000e-02,5.000000e-04,9.095098e-01,5.103236e+00,5.927264e-01,5.109595e-01,5.500000e+00,6.034157e+01,9.626850e-01,1.039749e+01,3.076245e+01,1.074264e+02,7.054113e+01,6.891786e+06,6.891786e+06
1.450000e-02,1.000000e-03,9.053661e-01,5.102631e+00,5.925594e-01,5.109595e-01,5.500000e+00,6.034157e+01,9.226059e-01,1.011449e+01,2.411113e+01,1.074673e+02,7.052382e+01,6.888969e+06,6.888969e+06
1.450000e-02,2.400000e-03,8.997497e-01,5.101812e+00,5.923326e-01,5.109595e-01,5.500000e+00,6.034157e+01,7.927629e-01,9.503814e+00,1.509651e+01,1.075230e+02,7.050030e+01,6.885146e+06,6.885146e+06
1.500000e-02,3.000000e-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.500000e-02,5.000000e-04,9.098149e-01,5.103281e+00,5.927387e-01,5.109595e-01,5.500000e+00,6.034157e+01,9.639717e-01,1.041367e+01,3.125217e+01,1.074233e+02,7.054241e+01,6.891993e+06,6.891993e+06
1.500000e-02,1.000000e-03,9.055423e-01,5.102657e+00,5.925665e-01,5.109595e-01,5.500000e+00,6.034157e+01,9.253700e-01,1.012948e+01,2.439385e+01,1.074656e+02,7.052455e+01,6.889088e+06,6.889088e+06
1.500000e-02,2.400000e-03,9.000770e-01,5.101859e+00,5.923458e-01,5.109595e-01,5.500000e+00,6.034157e+01,8.009866e-01,9.543581e+00,1.562170e+01,1.075197e+02,7.050167e+01,6.885369e+06,6.885369e+06
1.550000e-02,3.000000e-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.550000e-02,5.000000e-04,9.101455e-01,5.103329e+00,5.927520e-01,5.109595e-01,5.500000e+00,6.034157e+01,9.651727e-01,1.043064e+01,3.178281e+01,1.074201e+02,7.054379e+01,6.892218e+06,6.892218e+06
